ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
0         0        2010:134:06:41:18.311 2010:134:06:41:32.375 -29.14 0         RETR RETR 11703 NMAN      142.87 WSPOW00000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -468      75624  simfa_pos                                        1        
6         0        2010:134:06:41:32.375 2010:134:06:42:35.375 -29.14 6         RETR RETR 11703 NMAN      142.87 WSPOW1EC3F 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2010:134:06:42:35.375 2010:134:06:42:39.375 -29.14 6         RETR RETR 11703 NMAN      142.87 WSPOW1EC3F 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_004A4 -468      75624  si_mode                                          1        
6         1        2010:134:06:42:39.375 2010:134:06:43:10.115 -29.14 6         RETR RETR 11703 NMAN      142.87 XTZ0000005 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_004A4 -468      75624  clocking,power_cmd                               1        
6         1        2010:134:06:43:10.115 2010:134:06:48:09.604 -26.03 6         RETR RETR 11703 NMAN      140.99 XTZ0000005 0.59  -0.35 -0.61 0.40 270.90 85.96  TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:134:06:48:09.604 2010:134:06:53:09.094 -14.95 6         RETR RETR 11703 NMAN      137.08 XTZ0000005 0.60  -0.45 -0.52 0.41 273.23 97.69  TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:134:06:53:09.094 2010:134:06:58:08.583 1.12   6         RETR RETR 11703 NMAN      132.29 XTZ0000005 0.60  -0.58 -0.37 0.40 272.53 113.22 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:134:06:58:08.583 2010:134:07:03:08.072 16.39  6         RETR RETR 11703 NMAN      128.44 XTZ0000005 0.57  -0.69 -0.22 0.38 267.40 129.63 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:134:07:03:08.072 2010:134:07:08:07.561 25.85  6         RETR RETR 11703 NMAN      126.57 XTZ0000005 0.54  -0.75 -0.10 0.36 260.75 142.94 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:134:07:08:07.561 2010:134:08:48:27.311 28.28  6         RETR RETR 11703 NPNT      126.19 XTZ0000005 0.53  -0.77 -0.06 0.35 258.28 147.23 TE_004A4 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2010:134:08:48:27.311 2010:134:08:48:37.562 28.28  6         RETR RETR 11703 NMAN      126.19 AA00000000 0.53  -0.77 -0.06 0.35 258.28 147.23 TE_004A4 -468      75624  clocking,pcad_mode,power_cmd                     1        
6         0        2010:134:08:48:37.562 2010:134:08:51:27.311 28.28  6         RETR RETR 11703 NMAN      126.22 AA00000000 0.53  -0.77 -0.06 0.35 258.28 147.23 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2010:134:08:51:27.311 2010:134:08:51:31.311 28.28  6         RETR RETR 11520 NMAN      126.22 AA00000000 0.53  -0.77 -0.06 0.35 258.28 147.23 TE_004A4 -468      75624  clocking,obsid,power_cmd                         1        
6         0        2010:134:08:51:31.311 2010:134:08:51:35.311 28.28  6         RETR RETR 11520 NMAN      126.22 AA00000000 0.53  -0.77 -0.06 0.35 258.28 147.23 TE_004A4 -468      75624  clocking,power_cmd                               1        
