datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:132:00:55:20.809 2010:132:01:00:27.289 56266 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      122.61 152.48 -34.51 262.74 0.36  0.65  -0.67 0.07 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:01:00:27.289 2010:132:01:05:33.770 56266 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      142.28 180.47 -35.18 279.66 0.23  0.62  -0.73 0.20 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:01:05:33.770 2010:132:01:10:40.251 56266 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      152.89 199.74 -31.60 290.84 0.13  0.58  -0.75 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:01:10:40.251 2010:132:04:58:27.583 56266 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -536      155.28 205.00 -30.00 293.69 0.10  0.56  -0.76 0.31 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:132:04:58:27.583 2010:132:04:58:37.834 56265 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      155.28 205.00 -30.00 293.69 0.10  0.56  -0.76 0.31 obsid,pcad_mode                                 
2010:132:04:58:37.834 2010:132:05:02:59.608 56265 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      153.68 205.00 -30.00 293.69 0.10  0.56  -0.76 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:05:02:59.608 2010:132:05:07:21.382 56265 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -536      150.68 201.52 -30.58 290.69 0.11  0.58  -0.75 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:05:07:21.382 2010:132:05:11:39.357 56265 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:132:05:11:39.357 2010:132:05:11:43.357 56265 AA00000000 TE_0021C NPNT      0         0        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 clocking,power_cmd                              
2010:132:05:11:43.357 2010:132:05:11:47.357 56265 AA00000000 TE_0021C NPNT      0         0        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 clocking,power_cmd                              
2010:132:05:11:47.357 2010:132:05:12:11.357 56265 WSPOW00000 TE_0021C NPNT      1         0        0         0         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:05:12:11.357 2010:132:05:13:14.357 56265 WSPOW0AF3F TE_0021C NPNT      1         0        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:05:13:14.357 2010:132:05:13:18.357 56265 WSPOW0AF3F TE_008EA NPNT      1         0        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 si_mode                                         
2010:132:05:13:18.357 2010:132:07:25:32.320 56265 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 clocking,power_cmd                              
2010:132:07:25:32.320 2010:132:07:25:42.571 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      149.17 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 pcad_mode                                       
2010:132:07:25:42.571 2010:132:07:30:33.477 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      149.03 198.00 -31.00 287.63 0.12  0.60  -0.74 0.28 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:30:33.477 2010:132:07:35:24.382 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      148.60 198.79 -33.35 291.56 0.15  0.57  -0.76 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:35:24.382 2010:132:07:40:15.288 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      147.55 203.31 -40.97 306.45 0.22  0.48  -0.79 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:40:15.288 2010:132:07:45:06.194 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      146.05 215.95 -49.55 333.30 0.32  0.33  -0.81 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:45:06.194 2010:132:07:49:57.099 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      144.44 235.18 -52.57 6.30   0.41  0.16  -0.80 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:49:57.099 2010:132:07:54:48.005 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      142.95 253.73 -48.52 38.65  0.49  -0.01 -0.77 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:54:48.005 2010:132:07:58:19.357 56265 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -536      141.92 265.20 -39.34 64.49  0.55  -0.18 -0.71 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:07:58:19.357 2010:132:07:59:38.911 56265 AA00000000 TE_008EA NMAN      1         0        6         6         92904  -536      141.92 265.20 -39.34 64.49  0.55  -0.18 -0.71 0.41 clocking,power_cmd,simpos                       
2010:132:07:59:38.911 2010:132:08:01:19.357 56265 AA00000000 TE_008EA NMAN      1         0        6         6         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:08:01:19.357 2010:132:08:01:23.357 11305 AA00000000 TE_008EA NMAN      1         0        6         6         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 clocking,obsid,power_cmd                        
2010:132:08:01:23.357 2010:132:08:01:27.357 11305 AA00000000 TE_008EA NMAN      1         0        6         6         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 clocking,power_cmd                              
2010:132:08:01:27.357 2010:132:08:01:51.357 11305 WSPOW00000 TE_008EA NMAN      1         0        0         0         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:08:01:51.357 2010:132:08:02:54.357 11305 WSPOW00F1E TE_008EA NMAN      1         0        4         4         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:08:02:54.357 2010:132:08:02:58.357 11305 WSPOW00F1E TE_006E6 NMAN      1         0        4         4         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 si_mode                                         
2010:132:08:02:58.357 2010:132:08:04:29.816 11305 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      141.49 269.07 -31.52 78.89  0.58  -0.29 -0.65 0.40 clocking,power_cmd                              
2010:132:08:04:29.816 2010:132:13:56:36.357 11305 XTZ0000005 TE_006E6 NPNT      1         1        4         4         92904  -536      141.40 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:132:13:56:36.357 2010:132:13:56:46.608 11305 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -536      141.40 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 clocking,pcad_mode,power_cmd,simpos             
2010:132:13:56:46.608 2010:132:13:58:35.533 11305 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -536      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:13:58:35.533 2010:132:13:59:36.357 11305 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 simfa_pos                                       
2010:132:13:59:36.357 2010:132:13:59:40.357 11983 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 clocking,obsid,power_cmd                        
2010:132:13:59:40.357 2010:132:13:59:44.357 11983 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 clocking,power_cmd                              
2010:132:13:59:44.357 2010:132:13:59:54.293 11983 WSPOW00000 TE_006E6 NMAN      1         0        0         0         75624  -418      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:13:59:54.293 2010:132:14:00:08.357 11983 WSPOW00000 TE_006E6 NMAN      1         0        0         0         75624  -468      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 simfa_pos                                       
2010:132:14:00:08.357 2010:132:14:01:11.357 11983 WSPOW0CC1E TE_006E6 NMAN      1         0        4         4         75624  -468      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:14:01:11.357 2010:132:14:01:15.357 11983 WSPOW0CC1E TE_0055A NMAN      1         0        4         4         75624  -468      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 si_mode                                         
2010:132:14:01:15.357 2010:132:14:02:10.148 11983 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      139.97 269.70 -29.14 82.71  0.58  -0.32 -0.63 0.39 clocking,power_cmd                              
2010:132:14:02:10.148 2010:132:14:07:33.689 11983 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      132.26 272.88 -33.35 82.33  0.61  -0.28 -0.63 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:14:07:33.689 2010:132:14:12:57.229 11983 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      118.00 285.11 -47.65 83.37  0.67  -0.13 -0.63 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:14:12:57.229 2010:132:14:18:20.769 11983 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      103.86 311.38 -65.21 96.37  0.72  0.07  -0.60 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:14:18:20.769 2010:132:14:23:44.309 11983 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      96.27  355.39 -73.23 130.87 0.74  0.22  -0.56 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:14:23:44.309 2010:132:22:41:04.059 11983 XTZ0000005 TE_0055A NPNT      1         1        4         4         75624  -468      94.62  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:132:22:41:04.059 2010:132:22:41:14.310 11983 AA00000000 TE_0055A NMAN      1         0        4         4         92904  -468      94.62  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,pcad_mode,power_cmd,simpos             
2010:132:22:41:14.310 2010:132:22:43:03.235 11983 AA00000000 TE_0055A NMAN      1         0        4         4         92904  -468      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:22:43:03.235 2010:132:22:44:04.059 11983 AA00000000 TE_0055A NMAN      1         0        4         4         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 simfa_pos                                       
2010:132:22:44:04.059 2010:132:22:44:08.059 11834 AA00000000 TE_0055A NMAN      1         0        4         4         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,obsid,power_cmd                        
2010:132:22:44:08.059 2010:132:22:44:12.059 11834 AA00000000 TE_0055A NMAN      1         0        4         4         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,power_cmd                              
2010:132:22:44:12.059 2010:132:22:44:36.059 11834 WSPOW00000 TE_0055A NMAN      1         0        0         0         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:22:44:36.059 2010:132:22:45:39.059 11834 WSPOW0CF3F TE_0055A NMAN      1         0        6         6         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:132:22:45:39.059 2010:132:22:45:43.059 11834 WSPOW0CF3F TE_004DE NMAN      1         0        6         6         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 si_mode                                         
2010:132:22:45:43.059 2010:132:22:46:29.141 11834 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      97.01  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,power_cmd                              
2010:132:22:46:29.141 2010:132:22:51:43.972 11834 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      107.00 8.86   -78.25 140.67 0.71  0.27  -0.57 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:22:51:43.972 2010:132:22:56:58.803 11834 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      122.48 233.00 -83.55 1.79   0.60  0.29  -0.67 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:22:56:58.803 2010:132:23:02:13.633 11834 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      132.49 214.16 -67.04 339.87 0.48  0.30  -0.76 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:132:23:02:13.633 2010:133:01:57:15.059 11834 XTZ0000005 TE_004DE NPNT      1         1        6         6         92904  -536      134.74 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:133:01:57:15.059 2010:133:01:57:25.310 11834 AA00000000 TE_004DE NMAN      1         0        6         6         92904  -536      134.74 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 clocking,pcad_mode,power_cmd                    
2010:133:01:57:25.310 2010:133:02:00:15.059 11834 AA00000000 TE_004DE NMAN      1         0        6         6         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:00:15.059 2010:133:02:00:19.059 11843 AA00000000 TE_004DE NMAN      1         0        6         6         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 clocking,obsid,power_cmd                        
2010:133:02:00:19.059 2010:133:02:00:23.059 11843 AA00000000 TE_004DE NMAN      1         0        6         6         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 clocking,power_cmd                              
2010:133:02:00:23.059 2010:133:02:00:47.059 11843 WSPOW00000 TE_004DE NMAN      1         0        0         0         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:133:02:00:47.059 2010:133:02:01:50.059 11843 WSPOW00F1E TE_004DE NMAN      1         0        4         4         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:133:02:01:50.059 2010:133:02:01:54.059 11843 WSPOW00F1E TE_00866 NMAN      1         0        4         4         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 si_mode                                         
2010:133:02:01:54.059 2010:133:02:02:05.029 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      134.98 213.25 -62.07 338.03 0.44  0.30  -0.78 0.33 clocking,power_cmd                              
2010:133:02:02:05.029 2010:133:02:06:44.749 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      136.09 218.69 -62.44 345.81 0.45  0.27  -0.78 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:06:44.749 2010:133:02:11:24.468 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      138.42 237.27 -61.03 12.55  0.49  0.16  -0.78 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:11:24.468 2010:133:02:16:04.187 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      141.34 256.58 -52.59 44.51  0.53  -0.01 -0.76 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:16:04.187 2010:133:02:20:43.907 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      143.66 264.77 -40.37 66.20  0.56  -0.18 -0.71 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:20:43.907 2010:133:02:25:23.626 11843 XTZ0000005 TE_00866 NMAN      1         1        4         4         92904  -536      144.76 266.36 -31.58 77.48  0.57  -0.29 -0.66 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:133:02:25:23.626 2010:134:00:39:43.375 11843 XTZ0000005 TE_00866 NPNT      1         1        4         4         92904  -536      144.98 266.43 -29.03 80.48  0.57  -0.32 -0.65 0.39 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:134:00:39:43.375 2010:134:00:39:53.626 11843 AA00000000 TE_00866 NMAN      1         0        4         4         92904  -536      144.98 266.43 -29.03 80.48  0.57  -0.32 -0.65 0.39 clocking,pcad_mode,power_cmd                    
2010:134:00:39:53.626 2010:134:00:42:43.375 11843 AA00000000 TE_00866 NMAN      1         0        4         4         92904  -536      144.44 266.43 -29.03 80.48  0.57  -0.32 -0.65 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:00:42:43.375 2010:134:00:42:47.375 11306 AA00000000 TE_00866 NMAN      1         0        4         4         92904  -536      144.44 266.43 -29.03 80.48  0.57  -0.32 -0.65 0.39 clocking,obsid,power_cmd                        
2010:134:00:42:47.375 2010:134:00:42:51.375 11306 AA00000000 TE_00866 NMAN      1         0        4         4         92904  -536      144.44 266.43 -29.03 80.48  0.57  -0.32 -0.65 0.39 clocking,power_cmd                              
